name,frameTime,F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'unknown',0,34.91855,0.0527587,33.81193,34.55007,36.48863,2.676704,13.65525,15.7636,7.455333,0,1.415483,0.4100233,0.8830017,1.407671,1.995253,1.112251,15.44004,7.262519,13.11328,8.995852,0.7574866,0.7163116,26.68064,0.498122,1.500918,7.624452,7.908633,1.716507,-9.12523,-1.55534,0.02500743,2.185414,0.9023708,0.8740457,9.451159,0.3973629,9.767451,0.7141628,25.60589,0.2787732,672.1842,0.2169807,1565.909,0.1895542,-43.21809,-1.594366,1622.489,0.1145598,1248.788,0.3019605,-49.62095,-1.297378,2501.832,0.08350989,1058.355,0.4150091,-53.84246,-1.163936,-14.85316,-0.4094898,25.00136,0.2377199,0.05545066,0.3860956,-0.02003794,-0.7161112,0.8539208,0.6198571,31.1256,0.2830172,0.4379427,23.66223,9.666943,1.422287,-11.43399,-1.302495,-1.656641,10.03659,0.02017661,-0.001565176,0.4260186,5.847953,2.453988,0.3275,0.2330638,0.06,0.06363961,-13.30085
'unknown',0,36.28961,0.03529038,34.93212,36.27702,37.24551,2.313393,31.05694,1.020888,28.4667,9.077507,1.414309,0.3409542,1.025045,1.290511,1.640395,0.6153495,8.244872,3.51576,9.584841,5.323904,0.9859731,0.6870388,26.87796,0.2162241,-7.884089,-0.8366245,2.192808,2.553936,-13.89571,-0.5576181,0.04266529,0.5394568,1.641022,0.5723481,4.651705,0.2802915,-3.520982,-2.589997,18.93015,0.1693339,652.2618,0.2047587,1454.279,0.1011316,-97.83904,-0.9193961,1594.908,0.06419136,1187.744,0.1367841,-99.16428,-0.8308963,2492.541,0.05022984,1148.911,0.2668826,-103.0352,-0.7671297,-14.4431,-0.2354755,25.4745,0.1801514,0.0354917,0.3902054,-0.02959631,-0.2556278,1.337307,0.5532525,30.59604,0.1365193,-6.123465,-1.003621,2.734648,1.843947,-17.34041,-0.4719237,-9.005006,18.70049,0.0193221,-0.02037729,0.6679096,3.278689,3.571429,0.15,0,0.07,0.02160247,-14.98972
'unknown',0,43.47202,0.1403643,36.679,42.47287,50.2169,13.5379,145.0094,51.41066,139.1129,0,1.020566,0.628554,0.4817842,0.8695633,1.386528,0.9047433,22.72091,6.292836,5.346598,6.519302,0.7789662,1.055424,19.33958,0.5096567,-6.056646,-1.80674,-8.491997,-1.917611,-18.75228,-0.4838688,0.1199799,1.19952,2.187813,0.6908078,6.854949,0.3710218,7.174239,0.9455075,25.37539,0.3014944,695.3119,0.2237817,1593.371,0.3718153,-112.5319,-0.8116375,1577.271,0.1087877,1199.385,0.1079657,-98.64956,-0.873721,2517.919,0.07824395,1196.756,0.4816596,-103.1294,-0.7691838,-8.042893,-0.6487196,21.10617,0.3685427,0.04373426,0.3510773,-0.02109237,-0.6166372,1.221719,0.7622288,23.14178,0.3706141,-12.10439,-0.9038246,-11.84683,-1.606619,-20.68189,-0.476144,-8.175616,17.66888,0.03255365,-0.02445627,0.3907637,4.918033,5.357143,0.09333333,0.01699673,0.06666666,0.02867442,-17.38065
'unknown',0,35.28673,0.1374544,34.47593,35.65789,38.86774,4.391815,602.611,788.1531,198.5953,109.8592,1.176514,0.4032298,0.7272285,1.095256,1.615944,0.8887156,13.11713,7.299315,12.61365,3.295785,0.6891283,0.8571538,16.092,0.9481546,12.75154,0.9227148,15.22719,0.9916807,-12.12821,-1.20147,0.04031843,1.745162,1.304496,0.7624887,8.157554,0.3660259,10.41368,1.319697,27.0456,0.2664861,656.146,0.1751434,1337.577,0.1443563,-106.0485,-0.8572214,1713.688,0.1003072,975.313,0.2879136,-109.0084,-0.7669095,2594.794,0.07865707,982.3856,0.2343437,-110.0345,-0.7479346,-16.1974,-0.3376364,23.29177,0.2791542,0.02876209,0.5834549,-0.03535166,-0.3713771,0.8618543,0.7615727,26.42802,0.4011948,7.907893,1.345812,16.49742,0.8494179,-19.22482,-0.7187834,-6.313512,10.13941,-0.001525747,-0.0238405,0.5462312,6.535948,3.378378,0.144,0.1259524,0.1083333,0.06890009,-16.39809
'unknown',0,39.29681,0.03638604,37.92133,39.1106,41.33762,3.416286,63.08262,82.87494,12.1792,4.607061,1.373348,0.4675097,0.774492,1.233794,1.945421,1.170929,16.28749,6.659182,10.87727,5.768336,0.9241412,0.7055281,23.23671,0.3717641,0.698081,12.56813,8.207532,1.465557,-26.03044,-0.490361,0.02314413,1.024266,0.9605595,0.8114687,10.11421,0.339319,20.54025,0.3839011,26.45585,0.3287838,649.8137,0.183772,1446.935,0.1627533,-92.645,-0.9422318,1634.618,0.1188019,1195.49,0.3361274,-87.86088,-0.8993928,2549.793,0.06809772,938.807,0.2057258,-88.27048,-0.8942798,-17.17552,-0.3523697,24.28904,0.3252212,0.07020226,0.2631334,-0.03567208,-0.3212279,1.150401,0.5749519,25.42537,0.3706431,1.071808,9.049304,12.49846,0.8686214,-32.38766,-0.3208789,-9.830501,20.59041,0.04355293,-0.01949321,0.5919359,5.031446,3.246753,0.188,0.08930845,0.08166667,0.07776389,-12.89824
'unknown',0,34.07034,0.2435206,20.83553,36.99579,40.95505,20.11951,38.42324,23.07177,111.1064,59.29746,1.562437,0.5975203,0.4541007,1.806737,2.348092,1.893992,19.39094,16.72919,10.85492,5.456263,0.6847942,0.82552,15.56537,0.3717811,2.974868,4.855661,11.63727,0.7884433,-13.23128,-1.585405,0.02995425,2.084914,0.9066347,0.7143115,5.858939,0.5345659,3.910799,2.091899,14.24425,0.62855,810.5078,0.1382975,1203.659,0.1114602,-41.66549,-1.577206,1815.271,0.09946769,1077.384,0.2861953,-47.56973,-1.251283,2640.477,0.06996355,1052.085,0.2593085,-50.19773,-1.164625,-9.333467,-0.851334,17.19493,0.5011759,-0.0100798,-2.631249,-0.01735215,-1.416627,0.7536149,0.7202514,15.45825,0.345558,3.039036,5.039953,10.66458,0.7815626,-17.02163,-1.240344,-10.17476,19.81504,-0.03633752,-0.00126573,0.548139,3.508772,3.703704,0.2175,0.1342339,0.0325,0.008291562,-15.7131
'unknown',0,36.90295,0.06248019,34.65163,35.20918,39.34762,4.695988,22.80223,0,-32.99341,0,1.717914,0.301364,1.29638,1.655949,2.168899,0.872519,13.00404,8.127405,7.442472,6.145511,1.090892,0.463142,18.47269,0.6163015,5.432734,1.063388,-12.54187,-0.5113522,-28.48304,-0.2046804,0.03324906,0.6743087,1.220767,0.6533884,7.19119,0.4016315,7.5407,0.7070428,32.30421,0.1233305,638.9817,0.2591207,1572.06,0.07551995,-121.6975,-0.7448944,1422.33,0.0882538,1278.485,0.202692,-105.9293,-0.8256016,2542.405,0.06239237,919.7346,0.171283,-112.5446,-0.7208732,-12.9388,-0.3055499,24.53233,0.1802254,0.06966908,0.1953548,-0.02831067,-0.2282408,1.302547,0.3464777,22.99827,0.3373292,4.363693,1.127613,-13.12787,-0.591233,-31.73715,-0.1872701,-8.334461,18.41054,0.05477357,-0.02550731,1.028755,7.936508,5.263158,0.08666667,0.03091206,0.13,0.04,-13.56582
'unknown',0,40.44711,0.109939,38.26908,39.51401,40.52776,2.258671,35.57675,19.15755,41.28212,7.398663,1.320637,0.3701579,0.8677946,1.190691,1.814547,0.9467527,9.94643,4.870742,10.6272,6.495781,1.004025,0.7063774,21.67682,0.4799084,-6.208255,-2.313953,-1.313482,-8.956347,-29.3894,-0.3307198,0.03380811,1.200411,1.323797,0.5650859,7.509517,0.4844346,11.40297,1.111606,25.60227,0.6055305,755.8329,0.138545,1413.471,0.136111,-87.12834,-1.064502,1747.13,0.09238572,1073.499,0.2715122,-85.71099,-0.9472358,2663.509,0.06895461,1032.858,0.3137699,-87.54112,-0.9070756,-16.19215,-0.4055705,25.75591,0.308347,0.06034565,0.1874496,-0.04518025,-0.3237486,1.221535,0.627659,25.63218,0.4154756,-6.094423,-2.50589,-2.887439,-3.962704,-33.42762,-0.275604,-9.353311,16.94471,0.04068193,-0.02775965,0.6864282,4.575163,4.054054,0.1466667,0.1206464,0.07666666,0.03091206,-14.67401
'unknown',0,40.40072,0.03766907,38.79185,40.32312,41.7724,2.980549,21.17548,10.25958,19.99169,8.719697,1.187908,0.6031099,0.4292429,0.9947215,2.034103,1.60486,11.06346,3.094632,6.053573,4.77788,0.6925234,0.7622472,24.4808,0.3178565,0.6433457,20.86018,1.97719,8.71307,-25.4522,-0.6154638,0.01627288,0.9874681,0.916212,0.9351731,12.06907,0.1594965,16.9894,0.6649296,26.19209,0.2148221,725.1375,0.2244212,1386.438,0.2247342,-76.54971,-1.060794,1707.943,0.198398,1289.798,0.4337993,-73.35897,-1.015487,2546.71,0.0967529,971.5848,0.3120476,-73.61172,-0.9996082,-17.7686,-0.4030952,26.06723,0.2048032,0.05071156,0.3805972,-0.03477363,-0.3794219,0.9313757,0.4801754,28.43124,0.196301,0.4042792,38.50367,0.9696171,20.85026,-32.22234,-0.4225085,-6.724481,13.92933,0.01060525,-0.009251334,0.1252675,4.098361,1.709402,0.42,0.28,0.135,0.055,-13.78011
'unknown',0,36.52015,0.02947521,35.79579,36.14624,37.77896,1.983177,36.97376,26.40981,10.53707,9.77645,1.161333,0.3703016,0.792018,1.114052,1.451867,0.6598491,10.31083,6.027369,5.425557,3.759476,0.7237203,0.7347673,23.13725,0.41054,0.2843302,25.87683,2.14875,3.814723,-15.84213,-0.4590442,0.027735,0.7572589,1.455266,0.57934,7.499934,0.4631477,10.05855,0.9681202,29.50174,0.1677177,655.7871,0.2472276,1452.09,0.1106401,-111.8966,-0.8179772,1625.857,0.1206336,1230.495,0.1949383,-116.421,-0.7146029,2513.351,0.1033659,1009.576,0.1443771,-117.6985,-0.6956937,-17.7826,-0.2462646,25.95751,0.2616051,0.06431778,0.2091311,-0.0335462,-0.2621891,1.002099,0.63598,28.54228,0.2867732,2.775212,1.760385,0.5795265,16.55966,-16.27894,-0.5103523,-9.855382,17.85379,0.03733557,-0.02465393,0.5383638,3.539823,3.703704,0.1175,0.08466847,0.104,0.05748043,-15.58329
'unknown',0,31.3823,0.1684783,30.88669,31.51845,34.97802,4.091322,75.9458,0,37.48986,36.50733,1.158862,0.492505,0.6957142,0.9702505,1.63756,0.9418454,21.99036,26.03697,12.92157,11.14931,0.727054,0.6481833,24.70146,0.2809446,8.640929,0.651002,15.65117,0.5774196,0.6135759,11.8317,0.02313025,0.6541927,0.8482503,0.602549,8.909518,0.3037822,1.433614,5.269037,21.46689,0.3789316,714.8807,0.1980221,1470.257,0.1084774,-107.68,-0.8076675,1708.979,0.1075196,1070.403,0.1965061,-108.9556,-0.7641516,2647.102,0.06695592,1109.747,0.3042565,-112.2699,-0.7146988,-19.78823,-0.2055263,30.35039,0.1924102,-0.01835757,-1.368243,-0.02420029,-0.3367716,0.9596391,0.483357,29.88666,0.1356518,10.92544,0.5214527,20.78495,0.472023,2.552825,3.013407,-11.65388,20.78162,-0.02721253,-0.01618498,0.5106342,3.571429,1.869159,0.275,0.085,0.1566667,0.04784233,-13.63333
'unknown',0,27.51746,0.2884966,20.46003,22.71861,35.61023,15.15019,445.5112,635.1255,127.4152,121.1329,0.8908707,0.4622184,0.5153067,0.9084224,1.170679,0.6553727,7.588405,5.787634,5.451277,4.091669,0.3327207,1.008626,17.48384,0.5406385,11.65006,0.7956938,20.46767,0.654138,-11.13792,-1.643392,0.03414138,1.656937,1.294081,0.773519,4.663303,0.540121,8.061595,2.30655,18.1296,0.7673541,730.5912,0.1936457,1336.92,0.1584895,-62.78507,-1.20316,1742.273,0.1102548,1109.539,0.396226,-71.65793,-0.9713475,2651.973,0.08354123,1105.401,0.3578724,-74.16988,-0.9164652,-16.67874,-0.2615257,24.6139,0.2740653,-0.02157376,-1.087973,-0.02126251,-0.8508761,0.3632213,1.052975,21.52491,0.2948552,14.57205,0.4952989,17.87388,0.733463,-14.41076,-1.293433,-7.115852,15.19953,-0.03830801,-0.005388475,0.2817984,2.586207,3.982301,0.1766667,0.07468452,0.07,0.04140393,-18.79817
'unknown',0,21.58402,0.1633962,19.26662,20.08173,23.69316,4.426544,30.15738,10.13282,38.61265,24.33711,0.7745011,0.5164867,0.4744422,0.7041131,0.9521409,0.4776987,10.40971,9.13741,5.263078,2.643308,0.4236417,0.893025,23.19176,0.6078246,7.397874,1.337845,10.46788,1.229601,-6.586727,-1.813417,0.06623553,1.9427,1.316558,0.9501978,3.390476,0.6030299,5.868208,1.121929,28.80303,0.1753159,543.9808,0.2046724,1467.742,0.1107859,-101.9002,-0.9132552,1486.884,0.1134018,1285.383,0.2341715,-109.4675,-0.7843345,2383.333,0.06828558,972.4125,0.2398536,-111.4448,-0.7536225,-19.2213,-0.2045142,28.27054,0.1947214,0.007998175,2.625733,-0.02985388,-0.4144016,0.5838187,0.7761959,32.3218,0.2184544,13.5327,0.5087783,11.28754,1.317181,-3.319761,-3.657711,-5.794723,12.58461,0.02028981,-0.01143234,0.2738359,4.385965,2.690583,0.1783333,0.1094557,0.1471429,0.08446711,-19.20395
'unknown',0,39.64573,0.05493419,38.02508,38.54016,41.75705,3.731964,16.29581,5.0977,4.85234,0,1.215678,0.4686206,0.7566086,1.079548,1.607965,0.8513559,6.740814,3.063012,1.112255,3.492218,0.6086602,0.9469135,24.1211,0.2534792,-14.51403,-0.6572829,4.003611,2.246934,-29.58863,-0.4171373,0.02265238,0.8773986,1.165662,0.4380234,6.565248,0.600308,8.80384,1.285158,19.355,0.3174525,757.3156,0.1728311,1357.974,0.1611238,-29.17557,-2.04039,1711.655,0.1204122,1147.402,0.2161262,-36.14761,-1.414926,2517.373,0.06442214,1075.092,0.1789753,-37.96384,-1.336517,-9.63057,-0.6199136,17.32574,0.2646796,0.05499658,0.2017811,-0.0303722,-0.5556676,0.6624411,0.9241137,24.56809,0.2623071,-14.40445,-0.7152258,5.512244,1.52675,-30.01291,-0.4377272,-5.546976,15.67351,0.04002596,-0.01759662,0.2474271,3.157895,3.370787,0.2533333,0.1225652,0.035,0.005,-15.60435
'unknown',0,41.69469,0.06395467,40.04932,41.29528,42.95688,2.907562,82.63151,71.13854,18.51498,11.42487,1.134864,0.4238757,0.6611679,1.184267,1.575878,0.9147099,5.973843,1.890545,7.912738,1.805621,0.7466571,0.6158957,32.15058,0.1900811,-6.18188,-1.582055,0.1138641,69.8163,-23.58826,-0.6314393,0.01804041,0.9328226,0.9906718,0.6302896,11.48015,0.2148037,22.54716,0.6342091,32.472,0.3082923,673.4486,0.265505,1366.482,0.1001966,-61.53096,-1.316533,1631.28,0.1324202,1121.761,0.1738295,-55.29395,-1.233556,2630.804,0.07926003,969.4108,0.3525505,-62.09378,-1.040005,-18.46802,-0.3247952,30.87798,0.2230595,0.03238409,0.6588553,-0.031781,-0.39407,0.8267882,0.5393447,33.66751,0.1554049,-6.199222,-1.7101,-0.7053559,-10.8958,-27.67936,-0.4392149,-11.5129,22.70906,0.02116804,-0.0129612,0.5127752,2.840909,2.352941,0.3325,0.2885633,0.0725,0.04380354,-13.70433
'unknown',0,36.97143,0.07674497,34.54612,35.18726,40.54552,5.999401,14.7831,0,29.50282,0,2.155993,0.2185864,1.736023,2.183896,2.54466,0.8086371,17.817,9.454308,3.078427,9.097418,1.243553,0.2923601,27.86554,0.2392551,1.880478,3.035619,-5.362556,-1.256474,-15.06074,-0.3986414,0.02526046,1.417461,1.175827,0.9089296,9.450972,0.2307032,3.670373,2.356467,25.8611,0.2373289,583.1194,0.2723327,1464.867,0.1070066,-6.387474,-1.30751,1486.249,0.127986,1200.364,0.1506976,-22.29624,-0.3788965,2375.026,0.06609502,1076.36,0.2987573,-28.32618,-0.2792561,-15.38701,-0.3661717,25.95695,0.2939993,0.05864806,0.2228442,-0.03036122,-0.4108614,1.292633,0.2584219,28.521,0.2464324,1.746844,3.550582,-3.755432,-1.481094,-16.62659,-0.3130475,0,0,0,0,0,5.263158,3.125,0.31,0,0,0,-9.756603
'unknown',0,37.00984,0.03721722,35.62952,36.82423,38.5468,2.917286,48.4325,54.51985,15.7779,11.14809,1.617474,0.2501916,1.257803,1.655485,1.948786,0.6909831,14.11914,9.267027,9.06422,3.451238,0.9558252,0.4875706,17.99557,0.6028624,-1.720965,-3.724886,7.655971,1.240908,-20.41406,-0.4236875,0.01984786,0.7757158,1.20926,0.4599432,7.259956,0.3356535,2.828573,2.449896,24.10554,0.1815294,698.7675,0.2005216,1396.931,0.08947375,-95.75639,-0.9560974,1669.231,0.08831321,1139.884,0.1684214,-101.7474,-0.8167756,2544.789,0.05023881,1090.903,0.2451197,-103.8021,-0.7840218,-14.24784,-0.330326,22.44718,0.2857979,0.04147782,0.3758012,-0.03436094,-0.2621642,1.158276,0.4496132,24.34098,0.3020235,-0.6693294,-6.594051,6.762957,1.501961,-23.78296,-0.2630399,-3.677007,11.32304,0.02340083,-0.02156017,0.7743762,6.145252,4.069767,0.1257143,0.1088718,0.09999999,0.09319717,-15.53788
'unknown',0,38.54767,0.08220513,35.53462,38.95739,41.53829,6.00367,34.69215,7.771894,-14.34375,26.0005,1.050401,0.5384045,0.4568437,0.9824884,1.571191,1.114347,15.09172,11.29343,6.04065,2.789125,0.6525382,0.8563729,18.33406,0.6835346,-2.027095,-4.871728,2.883574,3.495155,-23.14217,-0.6100439,0.02177726,0.9095533,1.320609,0.5060493,7.093588,0.5385631,13.84367,1.00575,28.11285,0.3607466,683.325,0.2184107,1475.452,0.1957192,-109.6057,-0.8503662,1626.69,0.1240864,1198.717,0.2857619,-107.6328,-0.8134736,2491.032,0.087449,1070.629,0.2652304,-111.2501,-0.7514192,-12.28342,-0.6835066,23.43015,0.4739781,0.05615622,0.3635973,-0.02773065,-0.5524412,0.9814517,0.5692607,25.06766,0.4846283,-4.457525,-2.712936,0.3748628,31.9037,-28.56794,-0.4130206,-5.583112,11.5597,0.02670004,-0.01787601,0.3496645,3.809524,2.926829,0.1633333,0.1651935,0.1342857,0.09574626,-17.01037
'unknown',0,39.23669,0.04611509,37.69418,38.82071,40.88541,3.191227,89.83645,100.2976,5.774189,11.18671,1.409511,0.5547878,0.7352344,1.226648,2.21153,1.476296,20.11727,6.257107,11.16888,6.260015,0.7139987,0.7038743,22.61273,0.3780675,-3.855073,-2.873147,-0.6022246,-22.46291,-14.82323,-0.8137867,0.01643731,0.7954208,1.029817,0.7236605,9.073132,0.2900914,7.131192,1.075964,21.95847,0.3733187,767.928,0.1551794,1411.629,0.1290385,-51.11625,-1.560402,1686.872,0.08671127,1148.761,0.1587859,-53.70808,-1.36901,2514.591,0.06173803,1148.284,0.245887,-58.73097,-1.209029,-11.13485,-0.5527377,19.1622,0.4078784,0.03814984,0.4086606,-0.0271277,-0.5493788,0.8614923,0.5602705,24.44031,0.2782204,-6.055523,-1.790025,-3.280011,-4.177195,-18.16411,-0.5991732,-7.461947,14.08846,0.01330891,-0.01488088,0.2914782,5.839416,1.515152,0.51,0.4,0.125,0.065,-16.10501
'unknown',0,39.62016,0.03621135,38.44811,39.37336,40.78934,2.341236,15.21039,10.66551,17.14452,2.969348,1.138476,0.6771828,0.5440443,0.9927687,1.317742,0.7736976,7.98,4.208514,8.398896,5.376663,0.6725944,0.8266731,22.22917,0.299374,-0.5105455,-16.94851,4.945326,1.820548,-21.4893,-0.6285236,0.01888761,0.8148003,1.279754,0.5644165,9.373253,0.3125674,15.6418,0.4985526,26.19878,0.2878903,729.4379,0.1699149,1397.173,0.126293,-69.37126,-1.178002,1711.985,0.07687381,1020.628,0.1919454,-69.41197,-1.072141,2670.4,0.06157464,1007.983,0.2709841,-73.55389,-0.9811556,-15.36112,-0.456033,23.72247,0.3176675,0.04790631,0.2690004,-0.03212849,-0.2951586,0.8881698,0.6040279,23.73516,0.2858642,-0.2414674,-40.25313,6.347376,1.597049,-26.1334,-0.5100226,-8.209574,17.26868,0.01080216,-0.01401154,0.1955486,3.773585,2.970297,0.2366666,0.103709,0.07333333,0.04189935,-15.42016
'unknown',0,39.86301,0.0248309,38.90163,39.67749,40.70408,1.802448,0.3051205,0,0,0,1.74103,0.3755291,1.356928,1.8182,2.388455,1.031527,21.15178,0.2365389,-2.162478,6.852101,1.197776,0.5321544,10.5249,1.280004,11.07883,0.879407,13.38866,0.4758628,-39.04159,-0.4310282,0.03569339,0.8641815,1.074358,0.5912119,10.70393,0.1424453,15.41531,0.1731301,22.6554,0.1076128,730.7321,0.1097184,1137.748,0.1237562,-124.5844,-0.6854859,1911.603,0.0679411,809.9494,0.09621153,-126.6483,-0.6165532,2776.102,0.03223679,947.8718,0.08873569,-121.5038,-0.6857979,-13.4566,-0.4256702,17.66162,0.3214307,0.04706673,0.2548026,-0.04952068,-0.2581953,1.457012,0.3042445,15.10001,0.4995024,16.44029,0.2010121,19.85244,0.1683119,-45.56379,-0.24538,2.16854,2.000827,0.02747281,-0.02189298,0.7416917,7.142857,4.545455,0.09,0,0.11,0,-11.21603
'unknown',0,39.45292,0.1319783,39.34505,40.18617,41.53506,2.190014,63.44017,59.12262,-35.60934,63.3004,0.949371,0.3585005,0.6886706,0.8820567,1.169053,0.4803824,6.495161,3.464373,6.199995,4.299461,0.5955942,0.6670023,27.99959,0.2631171,-2.579942,-2.327228,4.150401,2.070652,-26.64549,-0.3211026,0.0463961,1.604783,1.228103,0.8121483,9.411231,0.365632,19.87273,0.4233704,25.77187,0.4104216,713.0873,0.163898,1475.28,0.1873423,-41.3691,-1.638917,1738.248,0.1069448,1161.825,0.2352284,-46.33613,-1.248226,2609.772,0.08599477,1152.026,0.4126344,-48.77983,-1.164463,-20.8956,-0.2387699,27.78823,0.2384231,0.05202354,0.2503642,-0.04056435,-0.2069711,0.6688868,0.6027278,29.30778,0.1804905,-2.368134,-2.582854,5.215429,1.733874,-28.65674,-0.2907484,-12.51082,19.80566,0.04109275,-0.0269845,0.2977375,5.095541,2.083333,0.4066667,0.2124984,0.05333333,0.03399346,-15.15078
'unknown',0,40.25927,0.08406757,37.79343,40.05682,42.14005,4.346615,32.7288,17.92128,56.32344,18.19962,1.208824,0.6288167,0.4795893,1.039715,1.990402,1.510813,18.75035,10.22943,14.01199,9.937132,0.7540516,0.9844452,6.186266,2.645916,-0.2828846,-42.01033,7.886943,1.232633,-21.97118,-0.6118264,0.04985503,0.9867188,1.565881,0.7378118,8.17398,0.4685397,17.94362,0.464078,20.17115,0.5996084,731.4991,0.2921257,1358.566,0.1830008,-111.0436,-0.7817206,1729.471,0.106454,1011.89,0.1725411,-99.43925,-0.8534654,2599.592,0.0735148,1076.886,0.3790715,-100.6882,-0.8274367,-8.506647,-1.011799,17.21057,0.6293621,0.06644203,0.3333828,-0.02255187,-0.5453492,1.052431,0.7384592,11.68575,1.203692,-3.795024,-3.739761,7.617231,1.428549,-26.69377,-0.5212201,-0.3944064,6.360821,0.03472134,-0.009954927,0.4328177,4.895105,3.623188,0.144,0.102489,0.108,0.05912698,-16.27694
'unknown',0,35.37254,0.03583887,34.48233,35.01793,35.82631,1.343971,25.16158,5.411854,22.16938,6.274056,1.466196,0.3305326,1.045805,1.331451,1.80603,0.7602243,15.9186,7.853731,5.813808,6.533608,1.005613,0.5147182,26.22779,0.2449247,4.095524,2.224252,-3.873552,-1.50652,-27.53573,-0.3232793,0.019993,0.5090569,1.085421,0.4177853,6.604852,0.455082,3.379104,3.17944,26.92616,0.4226528,752.8287,0.1349321,1414.334,0.1072984,-31.44069,-1.869014,1680.289,0.07751464,1311.07,0.3249408,-45.34003,-1.164029,2579.537,0.07326607,1107.106,0.2820686,-46.94858,-1.116134,-17.00869,-0.4094195,26.06326,0.2956998,0.06211522,0.3124995,-0.03464842,-0.3113269,1.097833,0.4909194,26.98727,0.2457704,4.721303,1.965765,-3.853396,-1.665447,-26.91936,-0.3470335,-9.599723,19.00816,0.05119251,-0.027119,0.5749153,6.521739,5,0.165,0.005,0.04,0,-13.51905
