name,frameTime,F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
'unknown',0,37.69191,0.02766712,36.7268,37.31649,38.62752,1.900726,26.13749,0,11.46164,0,1.675791,0.40152,1.127104,1.752131,2.372852,1.245749,18.00149,5.799229,4.249015,12.50878,1.458029,0.5598862,33.74851,0.2589698,-2.866626,-3.255478,-20.60587,-0.4937388,-37.92963,-0.2832181,0.01292723,0.5336973,0.951686,0.5857313,9.658888,0.2158117,4.792911,0.7142594,40.93293,0.05409748,730.1902,0.1154702,1488.553,0.1151558,-49.67176,-1.607664,1606.894,0.0661371,1197.619,0.1605003,-56.35034,-1.223201,2642.342,0.08104889,1088.682,0.3436587,-68.45887,-0.9143777,-18.11673,-0.3869198,34.62175,0.1163497,0.08775696,0.2101823,-0.03777146,-0.1689002,1.659147,0.4252286,37.37004,0.1560885,3.477951,1.907742,-17.44586,-0.5978697,-39.20117,-0.2558446,-5.507345,18.10669,0.03555774,-0.01442941,0.221327,5.882353,4,0.19,0,0.04,0,-10.87429
'unknown',0,38.4108,0.06189261,35.92031,38.13672,41.04888,5.128571,23.9085,6.322203,85.91846,83.93185,1.18857,0.5130464,0.5491631,1.046555,1.945445,1.396281,8.881923,3.381599,5.561292,4.648895,0.6044827,0.8057036,18.22838,0.4324524,-0.8554646,-10.50954,13.67216,0.9943092,-19.86093,-0.5808519,0.01697928,0.7523338,1.001611,0.7404726,8.717388,0.4028087,12.21441,0.7734447,20.21916,0.379665,694.5049,0.2229684,1394.222,0.1163018,-95.09334,-0.9469669,1710.123,0.09608484,1142.582,0.2326596,-93.35053,-0.8942091,2506.921,0.06009137,1077.608,0.159933,-93.37453,-0.8886673,-12.57387,-0.4340384,19.64027,0.4408311,0.03838605,0.4752333,-0.02645781,-0.2911523,0.8653675,0.5491768,22.51548,0.2821039,-2.023192,-5.165376,14.43432,1.140407,-25.12335,-0.3828407,-5.971157,10.54872,0.00892682,-0.01271643,0.2539304,3.875969,2.419355,0.24,0.1720465,0.1125,0.0443706,-16.09655
'unknown',0,36.98471,0.06367318,36.41719,37.29345,38.72664,2.309448,96.56155,109.7904,435.6847,354.3049,1.509761,0.4157656,0.9337881,1.478055,2.004642,1.070854,13.63066,6.475084,6.716142,6.191885,1.019564,0.6943731,26.57826,0.3491866,-0.7909938,-13.67682,1.827702,10.00173,-25.90266,-0.4018295,0.04326434,1.840784,1.205489,0.6682112,8.459088,0.481648,10.51837,0.9124515,27.12923,0.2151163,696.6982,0.1746827,1390.748,0.1398897,-43.08154,-1.633666,1674.802,0.1060526,1067.993,0.254321,-51.16693,-1.223252,2601.383,0.05975273,1066.022,0.3137646,-55.16541,-1.10058,-14.80772,-0.4020421,23.41828,0.3275475,0.06574273,0.2308762,-0.03467148,-0.2496656,1.173418,0.5928044,27.70866,0.357731,0.0812904,142.7823,3.269005,6.093709,-28.76221,-0.3229612,-10.32684,20.47434,0.04921587,-0.02064961,0.6195254,4.587156,2.912621,0.2766666,0.1391242,0.04666666,0.01699673,-13.10164
'unknown',0,39.97541,0.05628248,37.98698,39.06715,42.11065,4.123672,44.94751,10.27855,8.693963,15.24691,1.213685,0.5489246,0.7179264,1.031581,1.633114,0.9151874,13.30551,14.26012,7.289382,4.427015,0.6962845,0.7833874,23.36286,0.3602142,-4.757091,-2.80959,-1.317775,-12.08804,-34.80233,-0.2777381,0.02226396,0.7368194,1.16135,0.736788,8.117175,0.4023365,13.50668,0.7512985,24.9323,0.4543747,710.3632,0.2280614,1382.649,0.1733395,-77.08675,-1.08633,1670.163,0.1553129,1195.586,0.3257861,-74.81819,-0.9996147,2512.754,0.07888234,1056.067,0.3474833,-75.63274,-0.981424,-13.19693,-0.5753405,22.02034,0.451046,0.0713727,0.2027415,-0.03542258,-0.3079583,0.8291311,0.7158201,25.1419,0.3149702,-5.768272,-2.638705,-0.4587253,-38.51552,-38.04145,-0.227257,-10.05957,20.12733,0.06003979,-0.02475688,0.4442679,3.592814,3.703704,0.1816667,0.1469032,0.065,0.04387482,-16.26322
'unknown',0,39.36724,0.0428154,38.48306,39.60903,40.39607,1.913006,86.02283,105.4447,16.84571,8.14492,1.312599,0.4642594,0.7407537,1.314587,1.827953,1.087199,16.84599,8.26843,5.686186,3.269759,0.7775926,0.6577756,17.89476,0.6047504,-3.229264,-3.55154,4.974857,1.769806,-24.83037,-0.3913087,0.02383698,0.743187,1.293706,0.6997849,7.707622,0.5980215,17.74854,0.4955774,20.06962,0.3191082,694.1804,0.2174182,1394.593,0.1002862,-73.27522,-1.082699,1698.285,0.08259609,1226.19,0.3189242,-71.83984,-1.018647,2500.543,0.05309995,1132.102,0.4825424,-69.89511,-1.063773,-11.86525,-0.5772566,18.39267,0.3940909,0.0652095,0.3986509,-0.03196229,-0.3079211,0.9273593,0.5695755,18.84491,0.565348,-4.015079,-3.058128,7.741734,0.9718727,-26.23936,-0.4010329,-8.394993,16.87502,0.06002504,-0.02827446,0.5106773,3.571429,3.773585,0.1825,0.1355314,0.0625,0.03766629,-15.44807
'unknown',0,48.86735,0.09036075,42.2613,50.39982,52.59403,10.33273,29.84118,2.865051,-6.104442,16.18486,2.146308,0.8710796,0.6317077,1.47493,3.543465,2.911757,19.45209,8.110751,4.610581,14.79107,1.310872,0.8467869,13.38879,0.9018801,-22.87458,-0.6326371,-6.34509,-1.883455,-30.55547,-0.6220357,0.02586577,1.200885,1.149112,0.9632719,8.129304,0.6803966,6.711483,1.146987,13.37051,0.8012921,851.6291,0.1747338,1171.205,0.1768842,-69.75614,-1.167624,1724.827,0.08682569,1029.983,0.1647805,-57.85124,-1.302393,2611.891,0.05892694,909.505,0.1337909,-63.81226,-1.135945,-6.068014,-1.117713,14.77105,0.6058598,0.06845161,0.7514106,-0.02016815,-0.6853536,1.543851,0.7093537,11.52326,1.184878,-25.23217,-0.6313506,-7.070843,-1.82727,-33.64684,-0.5271962,-7.2402,15.53184,0.05154572,-0.006968427,0.6255293,3.846154,3.030303,0.24,0.1061445,0.06333333,0.03681787,-10.44566
'unknown',0,37.92398,0.05072134,35.92387,37.84635,39.74124,3.817368,43.47432,55.6719,14.02752,7.483573,1.498788,0.3960765,0.9406576,1.400791,2.143909,1.203251,11.79146,6.570577,10.07342,5.434541,0.7663879,0.5488927,19.41627,0.5633698,7.013369,0.9954152,12.65902,1.158415,-26.64112,-0.328967,0.01999058,0.9374685,0.9033374,0.7703367,9.708203,0.3803306,16.01408,0.752713,24.65568,0.3385507,727.7208,0.172438,1356.858,0.1357815,-62.15134,-1.194181,1789.352,0.09477064,1123.467,0.3341079,-67.71183,-0.9989988,2648.366,0.08673766,1157.329,0.5176393,-67.63134,-1.007842,-17.6539,-0.4252651,25.13674,0.3835696,0.06007762,0.2782761,-0.03221618,-0.292516,0.8723266,0.4788463,23.30159,0.312337,7.922011,0.9382712,17.42251,0.6352664,-27.12033,-0.3463686,-6.646816,12.9341,0.05286105,-0.02319057,0.4869587,5.527638,2.061856,0.3675,0.3990223,0.0925,0.03832427,-12.36485
'unknown',0,32.37621,0.1839023,29.84575,31.21766,32.05035,2.204599,469.7037,188.2811,8.046327,6.402466,0.8807212,0.6080452,0.4207626,0.6782122,1.334167,0.9134045,7.581613,4.197784,5.192249,2.271531,0.5002203,0.9795203,26.50133,0.2489634,-3.09488,-3.005526,17.70921,0.5304105,-23.20353,-0.6178523,0.04239107,1.967476,1.45569,0.6243989,5.97425,0.4864717,-6.952717,-0.7885394,15.26727,0.6126074,577.8936,0.26207,1436.322,0.1190327,-92.18043,-1.039404,1630.689,0.1065259,1063.736,0.2704435,-98.38171,-0.8799415,2570.947,0.07042114,1079.098,0.4206441,-98.64037,-0.8730721,-16.41687,-0.2691076,22.79043,0.2855894,0.05969694,0.2909422,-0.03852313,-0.3163968,0.7290343,0.7436697,28.08136,0.2135958,-3.133206,-2.497379,19.92378,0.4472829,-30.35932,-0.4208947,-12.2952,17.6415,0.02387847,-0.02782815,0.2628273,2.614379,4.054054,0.1266667,0.1167143,0.118,0.07934733,-16.55151
'unknown',0,37.82568,0.03110182,37.18858,37.98253,38.62091,1.432327,50.02022,68.21178,42.76062,73.33347,1.145629,0.2898674,0.8344972,1.105079,1.502666,0.6681688,14.7994,8.349824,5.92453,5.706098,0.7103861,0.8086254,24.65908,0.2617122,-2.036034,-3.104598,-0.6216455,-22.77953,-28.69431,-0.4425717,0.02355976,0.975973,1.242475,0.6435739,8.599555,0.4248896,16.5722,0.6588433,28.99541,0.2731419,613.642,0.30426,1443.587,0.1606444,-15.05332,-2.952163,1594.134,0.1462011,1201.942,0.3086773,-23.50842,-1.551305,2422.063,0.09222373,1084.891,0.2636222,-28.59592,-1.223142,-16.24125,-0.3141162,25.00801,0.2922347,0.08746338,0.1464553,-0.03256915,-0.3505996,0.7481441,0.783878,24.76659,0.2700847,-2.190379,-2.739259,0.5673078,24.84584,-28.75672,-0.454224,-12.59383,23.05502,0.07019747,-0.03241869,0.3609918,4.316547,1.492537,0.63,0.34,0.05,0,-15.63149
'unknown',0,38.86473,0.09232243,37.36636,38.73188,40.31407,2.947704,164.2579,134.1115,344.0696,401.8822,0.9334477,0.412423,0.575025,0.8929152,1.205995,0.6309705,9.90902,4.798369,7.480431,6.473453,0.5288821,0.8209303,24.36517,0.3920841,2.03317,4.109029,-10.20839,-1.084608,-28.7568,-0.5247358,0.06193459,2.04722,1.28748,0.5909107,8.049629,0.521399,15.00888,0.5907906,30.47261,0.2688525,687.6833,0.2400809,1535.878,0.1319875,-50.16562,-1.564811,1588.55,0.1421814,1314.759,0.2431129,-51.484,-1.279,2485.638,0.08590819,1027.952,0.2333558,-58.20252,-1.07862,-16.30112,-0.3128397,28.162,0.2129869,0.07242676,0.1675314,-0.03276625,-0.3814787,0.5910169,0.7593282,26.92742,0.2629958,1.433216,5.540439,-8.744475,-1.206792,-31.52107,-0.4237769,-9.015168,17.39163,0.05349385,-0.01922046,0.3140598,3.797468,3.030303,0.2585714,0.1548666,0.05833333,0.03184162,-16.68227
'unknown',0,43.07642,0.1115979,38.59489,42.20597,48.48567,9.890781,85.14757,0,55.35278,0,1.301584,0.4404512,0.7276353,1.289981,1.81026,1.082625,32.89358,0.08608818,-0.4937391,7.544025,1.106707,0.8958047,18.32733,0.4586635,-11.0785,-0.3422946,-4.057501,-1.671857,-23.72102,-0.6016151,0.05589864,1.235145,1.926883,0.6300555,6.51142,0.5958492,10.62255,0.6241397,17.68862,0.5536733,768.8886,0.2521494,1328.679,0.1349321,-102.0535,-0.7976575,1737.692,0.1342708,1135.993,0.1318642,-92.98446,-0.8061099,2631.664,0.07262142,1086.788,0.1928557,-94.80273,-0.7769719,-9.645268,-1.069543,17.96278,0.6560391,0.06731305,0.429488,-0.01875481,-1.02498,1.616381,0.6829285,19.07188,0.4786384,-10.40627,-0.3591377,-5.117889,-1.413844,-27.56351,-0.4893001,-0.3438886,10.29508,0.04679939,0.007705424,0.4750162,4.545455,7.894737,0.06666666,0.05249339,0.055,0.015,-13.95174
'unknown',0,38.32312,0.02582595,37.38087,38.07889,39.24608,1.865208,19.31283,10.52958,8.340796,5.184003,1.091667,0.3055591,0.8024865,1.044298,1.430954,0.6284675,12.05633,8.487977,7.485265,2.992358,0.7526496,0.7035981,29.37534,0.3409477,2.517419,3.241257,0.1710409,76.56401,-21.50546,-0.5368014,0.02283078,0.8927085,1.111059,0.6132369,8.954927,0.4514443,17.17023,0.6321737,32.19378,0.2610964,630.7261,0.2274751,1444.87,0.1165524,-25.57617,-2.029393,1615.688,0.113297,1222.112,0.2499597,-34.61646,-1.260992,2491.876,0.1008693,1119.131,0.2758499,-40.94978,-1.02709,-19.16891,-0.3429453,30.32848,0.2550544,0.07165708,0.1905259,-0.03303872,-0.3049524,0.7988227,0.6734486,30.2191,0.2941232,2.191441,3.792224,1.149777,11.37793,-22.32367,-0.5282753,-10.87006,20.17366,0.05015722,-0.02335257,0.36102,6.930693,1.522843,0.6,0.5114685,0.06,0.03,-14.70646
'unknown',0,41.71591,0.1714102,34.09859,45.78346,48.17011,14.07153,137.3197,87.79871,149.4335,165.3244,1.28256,0.6046631,0.4071297,1.366803,2.12598,1.71885,5.185852,2.37643,4.31242,0.6012594,0.940881,0.8298192,7.543643,1.851856,4.370121,0.9038171,-0.3706073,-8.965455,-47.16662,-0.4199831,0.04828289,1.4411,1.485398,0.5973997,7.296931,0.6388325,3.374264,3.483477,7.956819,1.415333,860.0009,0.08771529,1109.463,0.1149405,-51.13414,-1.474478,2007.884,0.06888919,942.1474,0.3255421,-61.76444,-1.128322,2742.223,0.04493379,1136.737,0.4279821,-52.03431,-1.430618,-14.49988,-0.5412224,17.84523,0.4602419,0.1150117,0.1687336,-0.02769809,-0.5304139,1.249016,0.5901772,6.361658,1.617827,4.7825,0.7590854,-0.5635675,-5.915063,-56.0848,-0.2143284,-4.175222,11.03583,0.04677797,-0.006207534,0.2323157,2.272727,1.25,0.63,0,0.13,0,-13.45548
'unknown',0,38.42139,0.04166009,36.81002,37.95303,40.51924,3.709217,21.8932,12.62766,12.0306,4.067975,1.067865,0.5736554,0.3760731,1.049271,1.49416,1.118087,14.63563,9.582236,6.904948,1.980784,0.722367,0.8578775,24.73438,0.3821395,4.60821,1.84666,-1.911592,-5.3518,-18.06384,-0.6025912,0.01861716,0.9747086,1.11004,0.6137249,8.832691,0.3800996,11.26691,0.7669362,29.47725,0.4032673,717.6672,0.1778272,1467.219,0.1270573,-77.54006,-1.130847,1699.197,0.112176,1264.701,0.351921,-80.44188,-0.9796874,2610.758,0.08214964,1066.603,0.2060005,-84.47912,-0.901836,-19.26708,-0.4018905,28.18636,0.3639278,0.03756591,0.5886004,-0.03833356,-0.3695414,0.9561985,0.6312282,26.28179,0.3590546,7.08083,1.188625,-0.262336,-42.54828,-20.43557,-0.5597046,-11.69702,20.87223,0.006442328,-0.02565667,0.2851659,3.184713,1.973684,0.3366667,0.1732692,0.11,0.07035623,-15.36107
'unknown',0,40.28082,0.03555105,38.60398,39.97557,41.91957,3.315594,11.98492,0.5633554,8.321972,3.682154,1.177884,0.6075341,0.3474081,1.206664,1.951778,1.60437,14.3304,7.240292,7.307481,2.13575,0.5622176,0.8569803,21.31132,0.2024397,-10.39341,-0.7811868,-0.4171226,-30.13601,-35.90469,-0.3741459,0.01032785,0.8768705,0.955191,0.6862268,9.325891,0.3680095,8.385934,1.195864,22.31409,0.4442168,785.4355,0.1885731,1311.24,0.1639301,-32.00957,-2.1491,1781.435,0.09626759,1083.839,0.2664354,-38.55434,-1.591623,2576.867,0.0691194,1045.71,0.2618655,-41.95536,-1.426157,-11.23259,-0.4737935,18.32185,0.4191192,0.05533456,0.3516456,-0.03374909,-0.4215381,0.6621936,0.7004395,20.58561,0.2075782,-11.03212,-0.7877272,0.1700322,79.83139,-39.87539,-0.2702722,-9.243626,19.94298,0.02578349,-0.01124083,0.04981298,2.941177,0.7633588,1.13,0,0.14,0,-15.30493
'unknown',0,39.47793,0.0345798,38.50322,39.56617,39.7496,1.246376,139.8301,212.8298,19.40055,12.09724,0.7305287,0.6562857,0.2747766,0.6005507,1.136954,0.8621771,12.65151,8.007257,10.67132,6.872398,0.4212818,1.348107,14.41913,0.5248256,-2.046865,-4.828157,0.6294563,14.60155,-21.08073,-0.6907341,0.024878,0.7130926,1.561809,0.6030724,8.504994,0.4250157,26.78059,0.3892594,32.43872,0.2895294,605.6841,0.2850919,1516.606,0.1408472,-143.6913,-0.5750578,1570.67,0.1452723,1258.89,0.3050049,-130.0771,-0.64583,2444.691,0.08396303,1082.421,0.2424891,-132.5814,-0.609774,-13.46414,-0.6257862,21.669,0.4391853,0.06767285,0.1940732,-0.0330449,-0.4823113,0.8523993,0.8218549,17.77743,0.4523419,4.171292,2.156851,1.150933,10.51677,-32.7655,-0.362584,-3.264077,10.59693,0.0307735,-0.0110988,0.1646881,3.383459,3.065134,0.11625,0.04580871,0.1677778,0.1197941,-18.44774
'unknown',0,36.60129,0.0222943,36.12337,36.36375,37.47002,1.346649,12.71945,5.191584,24.48782,21.44363,1.572313,0.3210703,1.040549,1.511504,2.062495,1.021946,12.2701,8.228451,14.44215,6.990677,1.244539,0.626389,27.46309,0.3129007,-2.658464,-2.806571,0.9084206,11.34432,-20.83429,-0.4267272,0.01782714,0.8455549,1.262623,0.5846099,7.844093,0.4013218,9.887673,1.025175,28.9573,0.2322578,607.467,0.260167,1446.396,0.100919,-20.2501,-2.812279,1554.723,0.1213785,1167.205,0.1865395,-31.69736,-1.412261,2405.336,0.09105585,1045.58,0.2535421,-37.64605,-1.13912,-16.4729,-0.2886073,26.66526,0.3258269,0.08576967,0.1601733,-0.02909212,-0.2242821,1.381981,0.5489721,29.55689,0.2315378,-1.212653,-4.655239,0.1299794,82.44059,-21.15906,-0.415495,-3.449538,8.573588,0.06001071,-0.01895236,0.5988063,5.263158,2.816901,0.315,0.185,0.03,0,-11.67681
'unknown',0,38.19731,0.02801322,37.10208,38.14414,39.31362,2.21154,19.40499,7.339217,16.19507,9.106803,1.318598,0.3614028,0.9523221,1.178903,1.628435,0.6761126,19.00544,8.458548,12.58441,6.169857,0.7775725,0.6522628,20.99211,0.5259349,5.221244,1.651246,13.00615,1.105227,-23.9404,-0.4991493,0.02274139,0.9503591,1.109323,0.6701812,9.699584,0.3572585,16.97162,0.5044351,26.75369,0.2339919,655.8399,0.1863192,1439.514,0.1528115,-64.75281,-1.224077,1691.249,0.1246462,1062.779,0.2490902,-70.44659,-1.012936,2574.985,0.06232114,1166.709,0.3026811,-72.34099,-0.977164,-15.89153,-0.3825527,23.56444,0.3089521,0.05849212,0.313481,-0.03438758,-0.3192307,0.8296199,0.6547584,24.02754,0.3657445,3.832447,2.027385,14.97854,0.952285,-27.05535,-0.3780326,-7.199111,14.7767,0.02484801,-0.01843356,0.6087347,7.692308,3.977273,0.1757143,0.1448997,0.06666666,0.03496029,-14.43193
'unknown',0,34.64011,0.05556325,33.30101,33.79786,36.69333,3.392319,139.6266,112.0231,-8.490987,16.22877,1.31372,0.5123,0.5765794,1.363486,1.989821,1.413242,14.00659,9.139878,9.073565,1.332732,0.6857801,0.6748235,28.91381,0.3430509,-2.969615,-3.122065,-0.1555367,-47.71769,-19.98621,-0.4059819,0.01630701,0.8193806,0.8685931,0.9969049,8.61512,0.3542257,0.1528868,31.55999,26.9334,0.2262711,772.282,0.114603,1357.558,0.1010438,-31.03173,-2.254673,1716.607,0.06336428,1071.935,0.1826551,-43.38991,-1.481686,2636.656,0.04517913,870.4845,0.1944254,-50.23518,-1.222386,-15.8663,-0.2547655,24.32197,0.2356795,0.04926532,0.3527408,-0.04172353,-0.2854542,0.8304599,0.5091947,31.90325,0.2327479,-4.104784,-2.068998,-0.848656,-8.941332,-22.4525,-0.315098,-12.12131,21.10118,0.01189571,-0.01247315,0.2040575,3.703704,2.631579,0.31,0.09999999,0.05,0.03,-14.3686
'unknown',0,34.93723,0.06086788,33.27627,34.74261,36.43621,3.159939,20.93168,13.15351,-1.808599,19.77596,1.451697,0.3712612,0.9909166,1.481847,1.883193,0.8922765,17.25859,7.278018,17.63854,13.53383,0.8865601,0.7654386,16.26968,1.006828,-0.1171425,-71.73923,11.24006,0.7686833,-11.75385,-0.9423096,0.02601839,1.133783,1.118014,0.9041457,8.591348,0.3033617,6.527088,1.370207,27.56044,0.2180651,661.118,0.2545662,1406.245,0.1419309,-80.00812,-1.089803,1672.093,0.09290843,1066.953,0.2179665,-82.79696,-0.9824616,2556.919,0.06441744,1106.776,0.3004254,-85.97146,-0.9179626,-13.99443,-0.5500305,21.60778,0.4103054,0.06860974,0.2216866,-0.02501092,-0.4832764,1.084093,0.725177,24.01563,0.4933937,2.569867,2.328524,13.43285,0.6085889,-16.11678,-0.6468885,0.7987645,7.162852,0.03947449,-0.006959496,0.6061175,6.870229,3.968254,0.152,0.1310572,0.076,0.04270831,-14.38414
'unknown',0,37.79046,0.154832,36.35609,37.3272,38.47785,2.121765,240.8905,127.9701,117.3264,50.18588,0.9485648,0.3459485,0.6523514,0.9315715,1.150243,0.497892,7.71012,3.755078,4.091839,3.775022,0.4912733,0.9437724,21.29254,0.6347251,-3.21995,-2.802441,0.6982396,15.53199,-27.67469,-0.4286522,0.05014773,1.695111,1.068731,0.6051032,7.65759,0.5462038,13.66901,1.515313,21.86624,0.9789335,627.0886,0.2903914,1523.286,0.2109917,-33.30379,-2.171156,1596.957,0.1155619,1150.267,0.1922942,-40.50374,-1.422292,2476.364,0.07604918,1107.679,0.2493102,-42.83302,-1.304999,-15.22001,-0.448662,24.31668,0.3718571,0.09246484,0.1774726,-0.02861873,-0.3479971,0.5369483,0.9193748,23.19768,0.5347528,-3.09951,-2.772928,1.085205,10.47438,-28.06224,-0.4389663,-6.674143,14.54377,0.07605941,-0.01485764,0.2362297,3.508772,3.614458,0.23,0.1869937,0.034,0.004898979,-18.08834
'unknown',0,41.68341,0.06579664,39.15588,40.90925,44.66726,5.511379,36.68858,0,48.1086,0,1.317918,0.4894918,0.6451358,1.213257,2.074245,1.429109,13.71192,8.091266,-0.9907334,6.90408,1.134651,0.6683958,33.38625,0.1883509,-8.250825,-1.388468,-15.57374,-0.6889754,-32.89931,-0.2192023,0.03293315,0.7519959,1.405381,0.6858067,7.332057,0.3915371,11.24595,0.6579979,36.71994,0.1373115,761.2453,0.1180406,1508.195,0.1132071,-51.01847,-1.548772,1597.416,0.04550264,1078.442,0.1483814,-56.95849,-1.263329,2802.051,0.05132451,851.1783,0.5581295,-70.36273,-0.9244989,-13.90484,-0.4834982,32.62611,0.1514329,0.06181784,0.3065627,-0.02893484,-0.3364074,1.361601,0.5322605,35.53869,0.134004,-6.151025,-2.104877,-14.68705,-0.8606598,-35.4831,-0.1745972,-6.554282,20.41501,0.01445495,-0.02400372,0.2381053,6.818182,2.631579,0.29,0,0.07,0,-14.29586
'unknown',0,37.82926,0.087087,36.46255,37.32212,37.86147,1.398918,12.25654,11.98188,109.6198,0,1.861519,0.3555247,1.133928,1.96122,2.537665,1.403737,14.45827,10.6622,10.95362,7.074049,1.077896,0.5819924,16.62228,0.6033916,-2.150169,-5.438757,18.52632,0.4444541,-13.80713,-0.8729561,0.01803477,0.7450058,0.9846982,0.5701857,6.713989,0.5598506,6.892246,1.159247,21.37362,0.6470795,701.3832,0.1321108,1306.473,0.1228077,-126.8645,-0.7151621,1776.005,0.0785396,938.0272,0.1741905,-130.0973,-0.6326168,2611.442,0.0477136,1021.52,0.246787,-128.9312,-0.6479501,-12.14364,-0.7565114,17.19127,0.6246127,0.02626007,0.6210368,-0.03771677,-0.2267436,1.273716,0.3572232,21.91253,0.4659701,5.396625,1.886891,21.18224,0.3162486,-23.73154,-0.4089408,-2.273483,7.467794,-0.001852881,-0.0180696,0.9896949,3.960396,2.538071,0.148,0.16179,0.1866667,0.09792287,-13.61891
'unknown',0,33.01412,0.04358494,31.63747,32.91232,34.13235,2.494884,92.60015,109.7505,7.532559,7.940069,0.9528211,0.6720444,0.4582837,0.7358941,1.473993,1.01571,14.57773,8.734266,3.942041,2.372075,0.4523644,1.00383,30.83306,0.3093629,4.282265,2.4081,1.896184,7.90706,-19.26164,-0.6190844,0.01692424,0.9995498,0.915635,0.7360841,8.998379,0.2419146,3.669913,1.645036,33.9567,0.1861052,686.0703,0.2189897,1431.621,0.1272706,-33.09796,-2.153309,1633.607,0.1003627,1114.114,0.1627929,-47.38612,-1.370955,2623.026,0.06960762,984.873,0.4154924,-54.8964,-1.121539,-18.0509,-0.3465111,28.6438,0.2424395,0.05803303,0.2974235,-0.03256676,-0.3743161,0.537958,0.870758,33.52264,0.2336014,5.652733,1.858336,2.530318,6.402362,-20.73115,-0.590853,-7.384226,15.81491,0.02570054,-0.007015654,0.1096259,2.941177,1.526718,0.54,0.45,0.095,0.055,-16.28523
