F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
21.76464,0.1425586,20.32144,20.76782,21.65925,1.337805,61.60843,40.16396,38.99872,0,1.450828,0.3794548,0.8540288,1.517089,1.926028,1.072,20.88547,9.566799,7.885313,3.178882,0.7177209,0.419916,28.4312,0.481063,-0.8256425,-11.39807,12.05277,0.6884713,-20.93618,-0.4966642,0.08740246,1.760573,1.489426,0.7624743,3.088942,0.5043301,5.099176,1.078531,22.68281,0.2820639,590.8273,0.3409283,1721.412,0.2072393,-68.84761,-1.353352,1427.69,0.1177257,1365.649,0.314073,-71.19416,-1.234035,2435.35,0.05338928,868.0137,0.1378041,-76.75341,-1.09677,-11.70517,-0.3063839,22.46631,0.1712099,0.04388354,0.2478253,-0.01908161,-0.8473307,0.8483521,0.3466756,33.77581,0.2183461,-4.320811,-1.129139,15.24402,0.4154129,-24.55172,-0.4267512,-5.883391,14.82299,0.03730797,-0.009741211,0.5592514,5.504587,3.960396,0.155,0.06103278,0.0775,0.0349106,-15.85468
31.04811,0.03189252,30.26003,30.83068,31.81592,1.555891,7.598773,9.140325,17.13826,5.487512,1.100703,0.3880102,0.7393618,0.9592414,1.296632,0.5572705,12.84201,12.71323,12.30943,11.22221,0.7470001,0.6041083,22.2593,0.384523,10.32202,0.691845,17.82037,0.5419571,6.630126,1.314407,0.02539642,0.774897,1.143502,0.6913958,8.790092,0.1697566,5.915312,0.6875326,23.2634,0.2180558,631.0543,0.3184769,1648.407,0.1360386,-117.2912,-0.7148022,1617.663,0.1084903,1145.535,0.219607,-116.9915,-0.6833827,2576.959,0.08586223,1105.853,0.2332032,-118.8639,-0.6578584,-20.974,-0.2318567,30.7895,0.2775724,-0.01280002,-1.189513,-0.01909099,-0.3533954,0.9096472,0.4987556,28.44386,0.1715704,15.31446,0.3260883,24.32898,0.3826288,12.37209,0.528845,-9.258377,16.74475,-0.01628483,-0.01396434,0.6390026,3.305785,2.586207,0.1833333,0.08219219,0.135,0.04974937,-14.2661
40.66486,0.04352597,38.91536,40.10801,43.06984,4.15448,14.58425,2.252433,6.535217,3.741631,1.650997,0.4130661,0.9164691,1.585598,2.241648,1.325179,11.89906,5.689044,10.2739,3.625481,0.957154,0.5765314,26.26188,0.2356087,-3.573193,-1.883455,-0.638809,-13.90362,-17.5176,-0.6058993,0.01311198,0.6893194,0.9415169,0.5897446,9.642095,0.2516323,14.83424,0.5973348,27.77619,0.1513958,660.9914,0.2314126,1490.627,0.1204948,-80.23808,-1.124044,1575.974,0.0984218,1371.745,0.4485083,-68.48715,-1.171458,2447.806,0.0788945,1145.237,0.258519,-76.64362,-0.9835497,-11.80085,-0.426223,24.7503,0.142309,0.000541423,29.15051,-0.02974824,-0.2827099,1.177252,0.4538411,29.01864,0.178279,-4.642381,-1.595382,-3.824375,-2.375543,-22.68807,-0.3757804,-10.56458,19.68318,-0.01913915,-0.01868111,0.5369179,4.040404,2.12766,0.325,0.095,0.08,0.06377042,-13.23711
36.37501,0.07258768,33.42586,37.12116,38.31354,4.88768,119.5776,113.7614,44.8662,32.47568,0.9042116,0.6317663,0.3316697,0.8702896,1.406935,1.075265,11.19809,6.533036,9.226589,3.991787,0.6458653,0.9872838,22.79481,0.6945602,-3.272857,-2.31093,4.123852,2.907566,-17.07856,-0.7354469,0.02574461,2.050018,1.666405,0.9030131,8.73692,0.4186348,13.84656,1.13053,26.00449,0.3516944,618.6353,0.3218471,1455.179,0.210635,-77.01199,-1.138253,1588.985,0.1466649,1237.847,0.2180454,-74.79659,-1.068465,2468.28,0.08075526,1143.004,0.4142853,-77.70688,-0.9972963,-16.40202,-0.4498746,25.76003,0.2982985,0.08097862,0.2688253,-0.0309333,-0.4917805,0.8662954,0.7756661,29.3769,0.4341946,-3.702572,-1.82535,3.014159,4.05857,-19.5049,-0.7091667,-4.732123,11.24696,0.05007033,-0.01216731,0.2657447,3.361345,3.508772,0.185,0.1001249,0.062,0.02227106,-15.53888
37.74489,0.1826271,36.2174,37.16848,40.9589,4.741508,181.7255,164.5537,79.29408,50.70532,1.00781,0.4444516,0.6273142,0.9964585,1.295958,0.6686442,11.2512,8.291906,6.3121,4.30557,0.5175209,0.8828827,22.72716,0.5083525,10.36814,1.039587,6.152838,1.911113,-17.28041,-0.5084742,0.03454015,1.664883,1.336532,0.839458,8.45842,0.4341871,12.02943,0.6687266,28.50719,0.2800869,621.4894,0.199279,1490.325,0.1166717,-82.93845,-1.121916,1625.183,0.1238161,1250.893,0.2132383,-84.68309,-0.9383584,2531.762,0.09235191,1074.688,0.3194515,-87.93362,-0.8792765,-18.33802,-0.3550487,27.32722,0.2525358,0.0235571,0.8091155,-0.03314723,-0.3273474,0.6003165,0.8977916,27.74745,0.275991,9.649113,1.072954,6.516441,2.012553,-19.24039,-0.3843335,-8.187372,16.21071,0.002081966,-0.01856086,0.3941819,3.111111,3.211009,0.1942857,0.08780776,0.1116667,0.04139914,-16.80375
36.2202,0.0348422,35.37712,35.68587,37.13219,1.75507,26.87855,0,4.269562,0,1.289916,0.6095938,0.5358124,1.165444,1.956966,1.421153,10.86828,6.072284,13.31793,5.002988,0.5276305,0.6151768,27.52841,0.360783,-6.83611,-1.460725,-0.2348531,-22.41796,-5.791447,-1.232537,0.01604543,0.804483,1.159785,1.221741,10.05048,0.2552147,7.211185,0.7048328,22.63696,0.2655676,694.6702,0.278563,1566.208,0.09682979,-57.52276,-1.406201,1496.018,0.1048157,1218.389,0.1141896,-55.1558,-1.401035,2446.101,0.04196632,928.4383,0.1297925,-66.54992,-1.068761,-9.000666,-0.5863113,23.87733,0.2450111,0.05047677,0.3179248,-0.00570439,-0.8854638,0.6622001,0.4504991,33.60825,0.1302917,-9.460238,-1.16675,-2.777027,-1.603856,-10.1524,-0.3682739,-6.876982,16.41343,0.011187,-0.000923369,0.3687574,4.255319,2.380952,0.31,0,0.04,0,-16.61041
35.14087,0.07853018,33.77911,35.32725,36.96371,3.184597,186.8941,109.8435,18.38614,7.486826,1.25918,0.556136,0.6026884,1.042723,2.094205,1.491517,12.01461,4.805268,12.25189,5.736087,0.7286271,0.7854185,21.01735,0.6710065,0.7803105,15.34572,11.44514,1.183429,-19.8934,-0.6435289,0.02205269,1.000479,1.03302,1.035959,9.234036,0.3642944,13.27739,0.6896266,25.83193,0.2717884,607.2996,0.2808631,1451.029,0.1466551,-70.08648,-1.239643,1592.681,0.1434028,1187.604,0.3134848,-73.61366,-1.049354,2510.163,0.06729753,933.6958,0.227252,-73.26333,-1.05627,-15.67917,-0.3727222,22.02576,0.3270668,0.07333168,0.3039897,-0.02656379,-0.4583062,0.9445507,0.5843734,26.66863,0.3492127,1.892864,6.028751,15.65293,0.8243369,-25.26466,-0.4154133,-3.243992,9.112288,0.03727171,-0.007811931,0.3038886,6.289309,3.267974,0.206,0.183041,0.08,0.02280351,-12.80505
38.32738,0.06123002,37.5005,37.98453,39.39756,1.897064,193.0414,178.0104,15.12211,11.2795,0.7316359,0.5447459,0.3658266,0.6480206,1.086532,0.720705,6.628213,2.804522,5.768298,3.956207,0.4680303,0.9727976,23.61775,0.4764314,7.616483,1.148845,7.611258,1.031112,-16.39617,-0.688867,0.02114763,1.507865,1.140987,0.8538506,10.18542,0.3711773,25.33791,0.3772931,35.77991,0.2296346,694.8888,0.1603625,1298.466,0.159955,-110.0534,-0.7932689,1795.579,0.1035541,974.8978,0.2754305,-114.0163,-0.7120272,2758.354,0.07925109,900.0759,0.2405058,-115.7746,-0.6859636,-24.38595,-0.2267016,31.59707,0.1927896,0.07339706,0.2494383,-0.03920625,-0.3755388,0.6936733,0.7643857,31.94038,0.128866,8.997175,0.8278372,9.853635,0.8315517,-22.61913,-0.5081253,-8.900676,16.12372,0.0409246,-0.01519966,0.2647829,4.285714,2.926829,0.1633333,0.1149879,0.1342857,0.1479244,-17.08561
35.48773,0.1078756,33.40771,34.61713,36.03847,2.63076,32.25214,11.48093,71.07425,62.1867,1.527366,0.4004144,0.9686519,1.488335,2.092911,1.124259,12.56853,4.553689,11.95531,7.255005,0.9111968,0.5575967,19.85638,0.6712376,-1.180408,-8.301159,7.063826,1.65814,-27.63098,-0.3281534,0.02343196,0.9366218,1.260862,0.6130872,6.874283,0.4667672,-1.429027,-5.909239,25.9084,0.364893,663.503,0.254965,1421.4,0.1663098,-77.12084,-1.16317,1627.153,0.1217469,1065.962,0.2083822,-80.75191,-1.037511,2573.683,0.07996377,1292.373,0.4648539,-86.91432,-0.9080796,-13.25217,-0.5659841,24.7778,0.3127497,0.06450238,0.2564484,-0.02649701,-0.4608693,1.082069,0.4508151,26.50352,0.32674,0.03284816,306.2598,6.685126,1.775071,-29.64299,-0.3020204,-2.973385,10.10196,0.05249419,-0.01838422,0.664414,5.031446,3.896104,0.155,0.1138347,0.096,0.03720215,-14.14525
41.32664,0.06027196,39.57818,40.78064,42.74839,3.170208,99.68746,115.4324,31.60879,28.63051,1.048108,0.3920964,0.6415259,1.039461,1.415312,0.7737857,19.56982,8.35829,7.546678,4.833958,0.7546636,0.7223113,26.76986,0.3094974,-3.385387,-3.189219,-8.014086,-1.435037,-33.18064,-0.3083292,0.02575978,1.52753,1.143569,0.7275122,11.39985,0.2211102,19.75729,0.5894323,33.71965,0.2117819,705.5214,0.2369539,1535.872,0.2580212,-25.12527,-1.971492,1622.131,0.1114301,1246.374,0.2869544,-26.43036,-1.556149,2577.534,0.08609381,1135.064,0.2943053,-38.10281,-1.001454,-16.71534,-0.3909318,31.06338,0.1946504,0.04998305,0.2973627,-0.02850482,-0.4969266,0.8035993,0.679433,28.35499,0.2227327,-4.554757,-2.2465,-8.254193,-1.436465,-34.71096,-0.2786164,-10.63751,15.85039,0.02333311,-0.02755371,0.5165778,4.929577,1.470588,0.63,0.28,0.06,0,-15.23444
41.81992,0.08877866,39.0271,40.1304,43.52322,4.496124,79.09361,65.31826,31.81631,2.042294,1.056915,0.3808151,0.736997,1.007538,1.38132,0.644323,11.7278,6.98226,6.701711,3.852193,0.9204957,0.7802711,24.67675,0.4181846,6.646266,1.347125,-5.968243,-1.525495,-33.66362,-0.3730485,0.02772249,1.185154,1.040315,0.6656714,10.79219,0.3488029,20.84251,0.4231269,33.35554,0.3640502,720.5441,0.2227714,1408.221,0.1212061,-36.83823,-1.495275,1672.029,0.1154671,1134.298,0.1657179,-45.12038,-0.9812335,2725.161,0.07767215,900.2538,0.404039,-50.32608,-0.8339286,-20.45888,-0.3228919,32.28179,0.2450287,0.06128319,0.3275011,-0.03302516,-0.4835518,0.9946259,0.7314729,25.63459,0.334049,6.192273,1.423745,-6.312253,-1.495802,-34.42482,-0.3559715,-8.873379,19.65059,0.03407569,-0.01923102,0.4055239,5.333333,2.068966,0.43,0.221961,0.02666667,0.004714045,-13.8552
38.15728,0.02955574,36.90495,38.2965,39.08915,2.184196,24.65182,6.630601,9.856796,11.74003,1.378099,0.3197428,1.107264,1.318546,1.621477,0.5142132,19.10308,15.77964,16.40702,16.28843,0.7723534,0.6986364,21.47745,0.237706,-1.663808,-6.486358,3.898119,2.843334,-16.08932,-0.4706453,0.0198831,0.8721611,1.043306,0.5137463,7.539538,0.4411168,18.62472,0.3656788,22.88791,0.246669,631.1011,0.2511359,1518.054,0.1155856,-73.49551,-1.151557,1566.837,0.09794261,1249.191,0.1798611,-67.94547,-1.098463,2447.698,0.05036253,1011.736,0.1692319,-70.75129,-1.034963,-12.26969,-0.5728489,20.79397,0.3320237,0.04896572,0.1890124,-0.02105146,-0.7342839,0.8022092,0.6492406,22.07642,0.2425966,1.062398,10.10152,8.315302,1.086326,-16.65677,-0.5133708,-4.678684,16.79138,0.02600379,-0.007819156,0.7858915,6.428572,2.962963,0.2375,0.09807523,0.062,0.05418487,-16.48568
36.24369,0.03611436,34.82332,36.00269,37.5898,2.766479,47.76259,48.30813,22.06711,14.05909,1.021589,0.3530551,0.7610497,0.9454684,1.247228,0.4861783,9.218297,12.11772,6.782075,3.29308,0.4643455,0.5639297,17.44979,0.5575568,-4.85284,-2.038528,11.82762,0.9273532,-15.08672,-0.5369699,0.03020209,0.7753436,1.11388,0.6370422,6.246507,0.532757,2.963335,2.24102,17.7932,0.3439353,730.5656,0.1439934,1450.557,0.1494633,-88.83347,-0.9911636,1708.279,0.08518707,1187.844,0.2912789,-92.8482,-0.8571051,2539.196,0.05067405,983.5195,0.0883917,-91.39479,-0.8827107,-12.41145,-0.480256,18.234,0.3865735,0.05158607,0.300674,-0.02703716,-0.3682285,0.4908879,0.4206074,21.03433,0.3562403,-0.1963685,-38.13638,12.93828,0.7738741,-17.81826,-0.4568777,-1.428086,6.882931,0.04016028,-0.01867083,0.4633115,3.448276,4.285714,0.1316667,0.1022117,0.06857143,0.03795809,-21.6585
35.48051,0.02845174,34.52585,35.5016,36.30568,1.779831,36.20935,33.44806,4.564384,11.95793,1.221246,0.5382115,0.6733079,1.115275,1.771973,1.098665,14.4136,5.209672,6.822587,4.198619,0.4929149,0.6355503,27.40484,0.3875817,-10.24617,-1.296741,2.504913,6.240251,-12.90291,-0.8707131,0.01406408,0.7895066,0.8628504,0.974548,9.127914,0.2441696,5.016427,1.065326,20.37333,0.3910549,748.1411,0.1979314,1499.477,0.1686214,-43.70955,-1.667549,1630.813,0.09634329,1219.106,0.2047108,-46.42151,-1.53902,2479.606,0.05069609,984.836,0.2007378,-52.96917,-1.284261,-7.174592,-0.9438185,19.72189,0.3310147,0.06665888,0.2267365,-0.007467971,-2.031718,0.5544023,0.5672764,30.14559,0.2379974,-12.6869,-1.100518,2.911774,5.703277,-14.17836,-0.8114908,-4.035447,11.72154,0.02568584,-0.008832546,0.2016857,5.072464,2.272727,0.3466667,0.2054805,0.07333333,0.06847546,-18.22424
24.57045,0.04261623,23.16943,25.19766,25.48598,2.316553,17.29856,0,8.758739,8.00102,0.9241166,0.5998713,0.3508138,0.8072019,1.42837,1.077556,8.50926,2.716523,8.811831,2.909782,0.7463481,0.7902386,33.64731,0.2104957,3.37497,1.519902,3.300941,1.893221,-25.19637,-0.4693578,0.02335747,0.9214496,1.594607,0.4071726,1.181451,1.391775,-2.597148,-1.40818,22.19345,0.2326628,668.5385,0.2767973,1490.59,0.1876696,-56.57308,-1.687964,1671.143,0.1952256,1157.469,0.1654372,-68.37732,-1.277698,2554.06,0.08071259,1098.928,0.5346054,-72.3466,-1.16216,-18.58766,-0.2763906,28.01666,0.09172993,0.06624598,0.2243321,-0.0549185,-0.2428184,1.08641,0.4347219,37.55493,0.1211772,1.686515,2.958039,1.989224,3.492909,-31.97946,-0.2387267,-16.13902,22.90349,0.03914306,-0.02738363,0.1671412,4.347826,1.5625,0.43,0,0.09,0.02,-16.79058
39.2543,0.132044,36.91062,37.71315,38.78804,1.877422,115.2348,76.7354,11.77369,10.79733,1.317898,0.3622707,0.8852834,1.314856,1.702656,0.8173729,12.4083,8.662001,8.589852,5.078802,0.7651343,0.7679649,18.01834,0.6287207,-3.564605,-2.755543,1.635063,6.153895,-23.2086,-0.3803304,0.03440747,1.133519,1.265778,0.4787066,5.958968,0.69082,3.097403,3.32256,20.31679,0.580115,694.2014,0.1786901,1385.226,0.1624889,-81.48714,-1.138135,1696.328,0.09375878,1114.192,0.2837605,-84.13517,-0.9693245,2531.03,0.0621128,1110.741,0.2552875,-85.4297,-0.9398564,-13.61874,-0.4643343,21.05336,0.3929858,0.05457755,0.2878697,-0.03692858,-0.2635693,0.9891893,0.6226815,20.62285,0.5839864,-1.435919,-6.976408,1.937939,5.490162,-26.55213,-0.2502743,-6.253446,12.9434,0.02757424,-0.02258269,0.4121704,4.56621,2.803739,0.2216666,0.1772396,0.09714285,0.1096376,-16.32837
35.94283,0.09876334,35.83028,36.16303,38.39655,2.566269,157.5103,0,21.57014,15.90865,1.561209,0.5171687,1.032557,1.291799,2.020616,0.988059,8.057979,4.660308,7.355577,2.418888,0.6708855,0.6047756,26.27167,0.1412584,-0.4480025,-24.43516,9.210437,0.667789,-30.89482,-0.5819179,0.02507216,2.933791,0.7630613,0.5711337,9.083392,0.3629623,5.981779,1.232935,26.82319,0.3193922,792.7351,0.1152394,1309.755,0.1474077,-28.43153,-2.130386,1767.583,0.08139835,1141.471,0.2296375,-44.02827,-1.249974,2663.64,0.05979163,907.1071,0.1906049,-45.2473,-1.208578,-15.05699,-0.4255093,22.00836,0.3739723,0.05025304,0.3257545,-0.03338014,-0.280176,0.7180361,0.4856375,27.0696,0.1274108,-0.3000045,-40.03097,9.612529,0.6333076,-35.11327,-0.4528205,-10.32208,15.86842,0.02314218,-0.02438464,0.5834975,2.12766,2.272727,0.375,0.075,0.08,0,-14.40892
21.2837,0.0025773,21.24305,21.27981,21.32357,0.08051872,0,0,-0.04473241,0,1.645468,0.3272782,1.172777,1.624235,2.163893,0.991116,23.03978,5.756287,16.58823,5.436942,0.9822686,0.3535385,12.7662,1.109232,4.142085,1.858832,19.87912,0.2505722,-15.12724,-0.6538206,0,0,0,0,2.657592,0.02964667,13.90483,0.04347279,26.57245,0.01467966,371.088,0.07311673,1569.229,0.07070739,-190.7522,-0.2126478,1401.409,0.008894434,1065.017,0.0255925,-191.2186,-0.2033963,2465.318,0.01177583,873.7343,0.001629732,-191.5859,-0.1948413,-10.43578,-0.005763421,20.53676,0.03212995,0.02141442,0.1830368,-0.006649207,-0.6674028,0.5202323,0.100968,25.67304,0.01996063,-1.878038,-0.03716913,20.34703,0.01988508,-1.327718,-1.89869,-2.565004,7.908768,0.032222,-0.01312887,1.100853,9.090909,1.694915,0.02,0,0.55,0,-17.69096
37.1698,0.1084689,36.18645,37.54023,39.02065,2.83419,15.6296,12.25506,33.80127,20.41723,0.7577853,0.6522858,0.3326035,0.6044976,1.192931,0.8603275,8.491735,4.528727,4.819829,3.581416,0.3694038,1.200541,26.94435,0.2083185,-2.884787,-2.768007,8.300132,1.082051,-14.1776,-1.129592,0.0224721,1.097031,1.094234,0.6919425,8.092279,0.450698,11.95134,0.8695741,22.97509,0.2666009,694.2769,0.2012685,1385.101,0.1691453,-92.7292,-0.9956878,1711.436,0.1149635,1057.025,0.2698869,-93.85927,-0.9215877,2577.054,0.06662749,1069.762,0.1921353,-95.92352,-0.8815637,-14.35297,-0.3097706,21.78358,0.2363203,0.05317542,0.3284051,-0.02929898,-0.4970955,0.5570621,0.9051394,28.82671,0.1945505,-3.521953,-2.693391,10.62138,0.9980331,-20.11788,-0.8798283,-10.1023,19.0854,0.01070509,-0.01188416,0.1168089,2.390438,2.03252,0.28,0.3351417,0.1583333,0.1711156,-19.91467
35.02534,0.06366302,33.88516,34.73081,36.28211,2.396954,84.00904,116.9024,29.82524,42.1159,0.6641539,0.6506696,0.2808456,0.567636,0.9711726,0.690327,8.615822,5.070289,4.885804,2.564724,0.2731053,1.21654,22.99526,0.6999621,-1.819768,-5.022018,7.963268,1.663996,-16.72896,-0.639012,0.01920135,1.347212,1.100443,0.8184382,9.222488,0.3763604,3.680163,2.996286,23.62845,0.3444471,626.0232,0.2592199,1441.749,0.1424251,-73.81839,-1.208466,1595.809,0.1270791,1211.246,0.2618667,-79.98186,-1.020029,2476.386,0.06798869,1055.32,0.330709,-82.59348,-0.9643146,-15.1753,-0.4374455,22.74504,0.3359194,0.0601936,0.31826,-0.02271974,-0.5688151,0.3324336,1.1425,30.41194,0.3748249,-0.8305548,-11.69631,10.02149,1.334224,-17.69051,-0.6581905,-1.799995,8.350293,0.03588855,-0.008287276,0.1676916,2.857143,2.898551,0.219,0.08607554,0.09545455,0.0457987,-20.20703
35.99778,0.0444268,35.12163,36.18298,37.27288,2.151253,58.33244,71.13301,23.69969,24.62409,1.560356,0.4228826,0.8291719,1.663937,2.102995,1.273823,25.05175,16.62871,11.55444,8.9184,0.9659588,0.6001562,21.56565,0.5458995,2.997902,2.771945,17.89253,0.7450849,-20.83044,-0.4632418,0.01812695,1.089921,0.9500789,0.7875921,9.175343,0.3917678,15.84711,0.8827298,28.20784,0.3006502,582.2521,0.2463341,1384.146,0.1131777,-73.60426,-1.177034,1617.381,0.1128319,1119.379,0.2658483,-82.71873,-0.9344639,2521.2,0.08843517,1206.339,0.2790553,-85.63709,-0.8769656,-16.2663,-0.378464,23.82848,0.324422,0.05823673,0.6471654,-0.01949896,-0.5406759,1.128484,0.5285829,26.03433,0.2968823,3.911162,1.92916,20.57882,0.6325718,-21.35658,-0.3962948,-8.2713,15.15537,0.02295926,-0.01864686,0.7137715,5.288462,3.940887,0.15875,0.1594081,0.0725,0.02947457,-12.08111
40.26674,0.07751889,40.42779,40.94732,41.25185,0.8240585,86.21783,77.45335,56.32708,40.3471,1.373929,0.5074038,0.7044788,1.286457,2.062497,1.358018,7.649882,3.499566,9.176006,3.095638,0.7672937,0.7452728,24.32663,0.4555981,-6.542473,-1.747902,-6.71679,-1.692737,-24.33426,-0.6434656,0.02076713,1.758729,0.9524481,0.759565,9.691655,0.6075964,22.0251,0.3557511,27.15648,0.2696033,670.4178,0.2552304,1466.579,0.1244583,-60.91404,-1.314152,1575.145,0.1099732,1281.528,0.1332738,-51.81387,-1.339829,2406.381,0.09383115,960.7278,0.1999958,-56.20347,-1.199796,-14.62248,-0.391743,25.36756,0.3092135,0.04435725,0.5763122,-0.02551084,-0.3267354,0.8943461,0.6084979,26.32212,0.4307334,-5.594403,-2.105566,-7.767873,-1.541586,-28.51313,-0.4353522,-3.702193,13.99428,0.0253493,-0.006668078,0.3804695,4.032258,1.694915,0.47,0.19,0.19,0,-12.9732
25.03722,0.3307566,20.72693,21.68864,26.34408,5.617146,1623.689,1367.385,263.0349,159.6209,1.132406,0.5094694,0.6125092,1.072157,1.657352,1.044843,14.96537,11.20666,9.396782,2.973166,0.8051371,0.7910989,26.52719,0.4124697,6.349631,1.464253,5.797509,3.046617,-8.199006,-1.383159,0.02883518,1.498631,1.685603,0.6391959,2.831506,0.7966748,4.403757,1.42321,22.24441,0.3253315,569.4122,0.248682,1463.899,0.1356942,-66.53369,-1.324191,1556.805,0.1070065,1086.577,0.2112531,-74.32664,-1.075474,2509.34,0.08033191,1043.407,0.4171839,-78.78199,-0.977191,-13.90401,-0.3493743,24.57337,0.2729121,0.03083819,0.6526723,-0.02776115,-0.3995073,0.9407555,0.670369,29.13433,0.3390566,6.032043,1.624523,7.848232,2.551259,-6.238578,-1.837553,-12.67491,21.81905,0.02522624,-0.02466097,0.5979021,5.294118,4.848485,0.12875,0.1160213,0.05,0.04055175,-15.52136
35.34174,0.1356525,30.03012,37.85492,38.31602,8.285894,140.7134,164.5956,74.02613,37.18186,1.107163,0.4228957,0.558934,1.174867,1.619816,1.060882,7.982821,3.239035,5.285708,1.453839,0.6875784,0.7561954,26.92817,0.266074,8.446083,0.9014307,10.13067,0.6301181,-24.69688,-0.3909623,0.04455941,1.384911,1.324927,0.8034036,8.3851,0.5516734,21.62805,0.564298,33.90483,0.2381055,710.9738,0.1538083,1290.004,0.1339889,-40.26414,-1.748778,1852.174,0.08775211,968.0822,0.3255198,-50.6768,-1.27805,2755.884,0.07613695,1003.771,0.3409997,-51.33405,-1.25219,-23.6755,-0.2338416,29.52976,0.2356986,0.0819941,0.2067719,-0.04611211,-0.2667676,0.8060825,0.6469869,29.19123,0.1780826,9.576526,0.8397444,11.44256,0.536333,-27.29932,-0.3320424,-10.18082,17.60426,0.0416906,-0.01898015,0.244893,3.90625,1.639344,0.5,0.29,0.09,0,-12.73713
44.89983,0.07427913,41.53531,43.53035,48.54917,7.013866,78.57096,62.77608,179.058,146.4332,0.8387284,0.5721902,0.3383056,0.8259368,1.265475,0.9271697,7.021781,4.795963,4.733175,2.248244,0.5150644,0.9559014,28.27806,0.1567565,-5.310829,-1.386658,6.174592,0.9551759,-16.14384,-0.7490243,0.03125672,1.179138,1.008763,0.6110523,11.42804,0.2019503,18.99259,0.7482792,21.79153,0.7107261,818.0292,0.1462814,1341.747,0.2547836,-109.8571,-0.8388429,1828.252,0.08596243,1106.822,0.3604077,-110.0456,-0.7817054,2692.082,0.08751076,1171.759,0.4785669,-110.6567,-0.768756,-19.9796,-0.3723845,27.28412,0.3669779,0.03599241,0.6193122,-0.03317013,-0.4668581,0.8473587,0.5746313,31.03686,0.1456276,-5.774988,-1.596534,6.424169,1.222101,-26.27893,-0.2717594,-9.661734,17.46663,0.006743312,-0.0118183,0.1814042,2.027027,0.6993007,0.74,0,0.33,0.08,-15.5211
